i,j,term1,term2,term3,term4,d_cpp
37,35,-2.9562651110479739e-87,-2.8038836280183426e-87,-1.0257758804695787e-92,-1.4430694831769002e-168,-5.7601589968251219e-87
37,36,-1.58704348085052e-84,-1.505238896295253e-84,-5.5067825880333542e-90,-4.1588967406612951e-163,-3.0922878839283611e-84
37,37,-8.5198955962960713e-82,-8.0807352783092346e-82,-2.9562651110479739e-87,-1.1985855359788551e-157,-1.6600660437256415e-81
37,38,-4.5738268577798431e-79,-4.3380677179433688e-79,-1.58704348085052e-84,-3.4542990043779934e-152,-8.911910446158021e-79
37,39,-2.4554164882070763e-76,-2.328851382618232e-76,-8.5198955962960713e-82,-9.9552190923963359e-147,-4.7842763907209044e-76
37,40,-1.3181675472266805e-73,-1.250222245238278e-73,-4.5738268577798431e-79,-2.8690737846377705e-141,-2.5683943662918162e-73
37,41,-7.0764601073048861e-71,-6.7117020611738723e-71,-2.4554164882070763e-76,-8.2686119765891204e-136,-1.3788186722643641e-70
37,42,-3.7989319154180352e-68,-3.6031149445257376e-68,-1.3181675472266805e-73,-2.3829970628665789e-130,-7.4020600416192455e-68
37,43,-2.0394213320137286e-65,-1.9342988090258117e-65,-7.0764601073048861e-71,-6.8677488044048303e-125,-3.9737272174996468e-65
37,44,-1.0948444094489561e-62,-1.0384103588710664e-62,-3.7989319154180352e-68,-1.9792711613192934e-119,-2.1332585672519376e-62
37,45,-5.8775705739924298e-60,-5.5746096124300908e-60,-2.0394213320137286e-65,-5.7042190120838604e-114,-1.145220058063584e-59
37,46,-3.1553191991589828e-57,-2.9926774194340013e-57,-1.0948444094489561e-62,-1.6439442545169267e-108,-6.1480075670370785e-57
37,47,-1.6939038201660405e-54,-1.6065910905797023e-54,-5.8775705739924298e-60,-4.7378137239017395e-103,-3.3005007883163169e-54
37,48,1.6939038201660405e-54,-8.6248351244560181e-52,-3.1553191991589828e-57,1.3263393069234283e-99,-8.6079276394463493e-52
38,1,-1.899151026695961e-59,-5.1911909533780018e-54,1.0195415982161166e-56,4.8047417025854466e-104,-5.1810145289061073e-54
38,2,-3.5376434159342451e-62,-9.6698905136706268e-57,-1.0195415982161166e-56,-1.5282861262193452e-107,-1.9865341872265952e-56
38,3,-6.589744976772958e-65,-1.801258774453878e-59,-1.899151026695961e-59,-5.3029041301927089e-113,-3.700416390894816e-59
38,4,-1.2275046903628225e-67,-3.3552946312682535e-62,-3.5376434159342451e-62,-1.8400214286823197e-118,-6.8929503222494022e-62
38,5,-2.2865342591764502e-70,-6.2500747934071101e-65,-6.589744976772958e-65,-6.3845748949775765e-124,-1.2839842635522661e-64
38,6,-4.2592414997960194e-73,-1.1642326298009039e-67,-1.2275046903628225e-67,-2.2153435799260801e-129,-2.3917415794052262e-67
38,7,-7.933901747056532e-76,-2.1686742336634294e-70,-2.2865342591764502e-70,-7.6868816763045265e-135,-4.455216426741627e-70
38,8,-1.4778874814908072e-78,-4.0396977471417827e-73,-4.2592414997960194e-73,-2.6672228380700157e-140,-8.2989540258126171e-73
38,9,-2.7529347823818957e-81,-7.5249466401854567e-76,-7.933901747056532e-76,-9.2548291589449456e-146,-1.5458875916589811e-75
38,10,-5.1280290353384353e-84,-1.4017093723831765e-78,-1.4778874814908072e-78,-3.2112750962808434e-151,-2.8796019819030188e-78
38,11,-9.5522356561318934e-87,-2.6110340160211616e-81,-2.7529347823818957e-81,-1.1142601950708674e-156,-5.3639783506387136e-81
38,12,-1.7793426168511473e-89,-4.8637033946834018e-84,-5.1280290353384353e-84,-3.8663015316168492e-162,-9.9917502234480058e-84
38,13,-3.3144703105291273e-92,-9.0598630911375803e-87,-9.5522356561318934e-87,-1.3415437076105978e-167,-1.8612131891972578e-86
38,14,-6.1740292933691178e-95,-1.6876259214301857e-89,-1.7793426168511473e-89,-4.6549383298538447e-173,-3.4669747123106266e-89
38,15,-1.150067254918167e-97,-3.1436250438145092e-92,-3.3144703105291273e-92,-1.6151878415751234e-178,-6.4581068550161858e-92
38,16,-2.1422876827868857e-100,-5.8557872871038343e-95,-6.1740292933691178e-95,-5.6044389392673569e-184,-1.202983800334978e-94
38,17,-3.9905462017062319e-103,-1.0907867278662063e-97,-1.150067254918167e-97,-1.9446490999675689e-189,-2.2408579733305748e-97
38,18,-7.4333896030415621e-106,-2.0318628859852706e-100,-2.1422876827868857e-100,-6.7476158862371921e-195,-4.1741580021617593e-100
38,19,-1.3846545860559378e-108,-3.7848524207115044e-103,-3.9905462017062319e-103,-2.3413128954195311e-200,-7.7754124689635974e-103
38,20,-2.5792652142183447e-111,-7.0502335297193764e-106,-7.4333896030415621e-106,-8.1239746996248844e-206,-1.448364892541308e-105
38,21,-4.8045260617857036e-114,-1.3132821917065736e-108,-1.3846545860559378e-108,-2.8188870034954942e-211,-2.6979415822885732e-108
38,22,-8.9496305371403387e-117,-2.4463162926211361e-111,-2.5792652142183447e-111,-9.7810791297057021e-217,-5.025590456470018e-111
38,23,-1.6680534145793866e-119,-4.556875478329455e-114,-4.8045260617857036e-114,-3.3938752712952946e-222,-9.3614182206493038e-114
38,24,-5.1904396147625691e-120,-8.4932128425820965e-117,-8.9496305371403387e-117,-1.177605116731292e-227,-1.7448033819337196e-116
38,25,-2.769768456912247e-117,-2.6428115556398016e-117,-1.6680534145793866e-119,-1.2666325425461452e-228,-5.4292605466978429e-117
38,26,-1.4869244523360408e-114,-1.4102805595801451e-114,-5.1904396147625691e-120,-3.6507180527612195e-223,-2.8972102023558007e-114
38,27,-7.9824158861058175e-112,-7.5709601048442798e-112,-2.769768456912247e-117,-1.0521294777459272e-217,-1.5553403688634665e-111
38,28,-4.2852858649713578e-109,-4.0643996484849186e-109,-1.4869244523360408e-114,-3.0322156394840862e-212,-8.3497003827008001e-109
38,29,-2.3005159348421205e-106,-2.1819352200833311e-106,-7.9824158861058175e-112,-8.7387834661088711e-207,-4.4824591373413372e-106
38,30,-1.2350106231472821e-103,-1.1713516672541759e-103,-4.2852858649713578e-109,-2.5184995246753323e-201,-2.4063665756873228e-103
38,31,-6.6300398801250315e-101,-6.288292685090515e-101,-2.3005159348421205e-106,-7.2582641283983606e-196,-1.2918355570374896e-100
38,32,-3.5592753607274977e-98,-3.3758115516287885e-98,-1.2350106231472821e-103,-2.0918168791151897e-190,-6.9350992624625182e-98
38,33,-1.9107639354415099e-95,-1.8122730926838736e-95,-6.6300398801250315e-101,-6.0285734692831766e-185,-3.7230436581652639e-95
38,34,-1.0257758804695787e-92,-9.7290198585916962e-93,-3.5592753607274977e-98,-1.7374225457975026e-179,-1.9986814256041092e-92
38,35,-5.5067825880333542e-90,-5.2229339932810353e-90,-1.9107639354415099e-95,-5.0072162478006637e-174,-1.0729735688953744e-89
38,36,-2.9562651110479739e-87,-2.8038836280183426e-87,-1.0257758804695787e-92,-1.4430694831769e-168,-5.7601589968251219e-87
38,37,-1.58704348085052e-84,-1.505238896295253e-84,-5.5067825880333542e-90,-4.1588967406612945e-163,-3.0922878839283611e-84
38,38,-8.5198955962960713e-82,-8.0807352783092346e-82,-2.9562651110479739e-87,-1.1985855359788546e-157,-1.6600660437256415e-81
38,39,-4.5738268577798431e-79,-4.3380677179433688e-79,-1.58704348085052e-84,-3.4542990043779921e-152,-8.911910446158021e-79
38,40,-2.4554164882070763e-76,-2.328851382618232e-76,-8.5198955962960713e-82,-9.9552190923963359e-147,-4.7842763907209044e-76
38,41,-1.3181675472266805e-73,-1.250222245238278e-73,-4.5738268577798431e-79,-2.8690737846377711e-141,-2.5683943662918162e-73
38,42,-7.0764601073048861e-71,-6.7117020611738723e-71,-2.4554164882070763e-76,-8.2686119765891189e-136,-1.3788186722643641e-70
38,43,-3.7989319154180352e-68,-3.6031149445257376e-68,-1.3181675472266805e-73,-2.3829970628665785e-130,-7.4020600416192455e-68
38,44,-2.0394213320137286e-65,-1.9342988090258117e-65,-7.0764601073048861e-71,-6.8677488044048293e-125,-3.9737272174996468e-65
38,45,-1.0948444094489561e-62,-1.0384103588710664e-62,-3.7989319154180352e-68,-1.9792711613192926e-119,-2.1332585672519376e-62
38,46,-5.8775705739924298e-60,-5.5746096124300908e-60,-2.0394213320137286e-65,-5.7042190120838583e-114,-1.145220058063584e-59
38,47,-3.1553191991589828e-57,-2.9926774194340013e-57,-1.0948444094489561e-62,-1.6439442545169261e-108,-6.1480075670370785e-57
38,48,3.1553191991589828e-57,-1.6065910905797023e-54,-5.8775705739924298e-60,4.6021815339778325e-105,-1.6034416489511174e-54
39,1,-3.5376434159342459e-62,-9.6698905136706279e-57,1.8991510266959612e-59,1.6671671738707324e-109,-9.6509343798378273e-57
39,2,-6.5897449767729588e-65,-1.8012587744538784e-59,-1.8991510266959612e-59,-5.3029041301927089e-113,-3.7004163908948164e-59
39,3,-1.2275046903628227e-67,-3.3552946312682539e-62,-3.5376434159342459e-62,-1.8400214286823204e-118,-6.8929503222494039e-62
39,4,-2.2865342591764505e-70,-6.250074793407111e-65,-6.5897449767729588e-65,-6.3845748949775765e-124,-1.2839842635522661e-64
39,5,-4.2592414997960201e-73,-1.164232629800904e-67,-1.2275046903628227e-67,-2.2153435799260807e-129,-2.3917415794052265e-67
39,6,-7.9339017470565332e-76,-2.1686742336634297e-70,-2.2865342591764505e-70,-7.6868816763045314e-135,-4.455216426741627e-70
39,7,-1.4778874814908074e-78,-4.0396977471417834e-73,-4.2592414997960201e-73,-2.6672228380700171e-140,-8.2989540258126183e-73
39,8,-2.7529347823818962e-81,-7.5249466401854579e-76,-7.9339017470565332e-76,-9.2548291589449509e-146,-1.5458875916589816e-75
39,9,-5.1280290353384362e-84,-1.4017093723831767e-78,-1.4778874814908074e-78,-3.2112750962808447e-151,-2.8796019819030198e-78
39,10,-9.5522356561318952e-87,-2.6110340160211621e-81,-2.7529347823818962e-81,-1.1142601950708678e-156,-5.3639783506387146e-81
39,11,-1.7793426168511476e-89,-4.8637033946834027e-84,-5.1280290353384362e-84,-3.8663015316168492e-162,-9.9917502234480076e-84
39,12,-3.3144703105291279e-92,-9.0598630911375821e-87,-9.5522356561318952e-87,-1.3415437076105984e-167,-1.8612131891972585e-86
39,13,-6.1740292933691192e-95,-1.687625921430186e-89,-1.7793426168511476e-89,-4.6549383298538469e-173,-3.4669747123106266e-89
39,14,-1.1500672549181673e-97,-3.1436250438145098e-92,-3.3144703105291279e-92,-1.6151878415751242e-178,-6.4581068550161872e-92
39,15,-2.1422876827868862e-100,-5.8557872871038357e-95,-6.1740292933691192e-95,-5.6044389392673611e-184,-1.2029838003349783e-94
39,16,-3.9905462017062329e-103,-1.0907867278662065e-97,-1.1500672549181673e-97,-1.9446490999675697e-189,-2.2408579733305754e-97
39,17,-7.433389603041564e-106,-2.0318628859852711e-100,-2.1422876827868862e-100,-6.7476158862371944e-195,-4.1741580021617603e-100
39,18,-1.3846545860559382e-108,-3.7848524207115054e-103,-3.9905462017062329e-103,-2.3413128954195328e-200,-7.7754124689635994e-103
39,19,-2.5792652142183454e-111,-7.0502335297193784e-106,-7.433389603041564e-106,-8.1239746996248921e-206,-1.4483648925413084e-105
39,20,-4.8045260617856718e-114,-1.313282191706574e-108,-1.3846545860559382e-108,-2.8188870034954959e-211,-2.697941582288574e-108
39,21,-8.9496305192381756e-117,-2.4463162926211199e-111,-2.5792652142183454e-111,-9.7810791297057053e-217,-5.025590456469984e-111
39,22,-1.6670923533574884e-119,-4.5568754692142265e-114,-4.8045260617856718e-114,-3.3938752714433646e-222,-9.3614182019234324e-114
39,23,-3.1071663583172771e-122,-8.4883194156444503e-117,-8.9496305192381756e-117,-1.1776194839923365e-227,-1.7437981006546211e-116
39,24,-9.6684909577276532e-123,-1.5820731511259041e-119,-1.6670923533574884e-119,-4.0860981004247958e-233,-3.2501323535791652e-119
39,25,-5.1593859611601197e-120,-4.9228970039468277e-120,-3.1071663583172771e-122,-4.3950087788341441e-234,-1.011335462869012e-119
39,26,-2.7697683990670573e-117,-2.6269999942545253e-117,-9.6684909577276532e-123,-1.2667397490578301e-228,-5.3967780618125407e-117
39,27,-1.4869244523359335e-114,-1.410280530127161e-114,-5.1593859611601197e-120,-3.6507180542418999e-223,-2.8972101418490557e-114
39,28,-7.9824158861058203e-112,-7.5709601048437332e-112,-2.7697683990670573e-117,-1.0521294777459296e-217,-1.5553403688633544e-111
39,29,-4.2852858649713597e-109,-4.0643996484849201e-109,-1.4869244523359335e-114,-3.0322156394840884e-212,-8.3497003827008029e-109
39,30,-2.3005159348421215e-106,-2.1819352200833321e-106,-7.9824158861058203e-112,-8.7387834661088766e-207,-4.4824591373413392e-106
39,31,-1.2350106231472826e-103,-1.1713516672541764e-103,-4.2852858649713597e-109,-2.5184995246753338e-201,-2.4063665756873238e-103
39,32,-6.630039880125034e-101,-6.2882926850905175e-101,-2.3005159348421215e-106,-7.2582641283983635e-196,-1.2918355570374901e-100
39,33,-3.559275360727499e-98,-3.3758115516287898e-98,-1.2350106231472826e-103,-2.0918168791151912e-190,-6.9350992624625208e-98
39,34,-1.9107639354415106e-95,-1.8122730926838743e-95,-6.630039880125034e-101,-6.0285734692831805e-185,-3.7230436581652652e-95
39,35,-1.0257758804695792e-92,-9.7290198585916996e-93,-3.559275360727499e-98,-1.7374225457975036e-179,-1.9986814256041099e-92
39,36,-5.5067825880333568e-90,-5.222933993281038e-90,-1.9107639354415106e-95,-5.0072162478006664e-174,-1.0729735688953751e-89
39,37,-2.9562651110479752e-87,-2.8038836280183439e-87,-1.0257758804695792e-92,-1.4430694831769007e-168,-5.7601589968251237e-87
39,38,-1.5870434808505209e-84,-1.5052388962952537e-84,-5.5067825880333568e-90,-4.1588967406612982e-163,-3.0922878839283624e-84
39,39,-8.5198955962960759e-82,-8.0807352783092393e-82,-2.9562651110479752e-87,-1.1985855359788551e-157,-1.6600660437256425e-81
39,40,-4.5738268577798455e-79,-4.3380677179433712e-79,-1.5870434808505209e-84,-3.4542990043779947e-152,-8.9119104461580258e-79
39,41,-2.4554164882070776e-76,-2.3288513826182333e-76,-8.5198955962960759e-82,-9.9552190923963392e-147,-4.7842763907209069e-76
39,42,-1.3181675472266812e-73,-1.2502222452382786e-73,-4.5738268577798455e-79,-2.8690737846377723e-141,-2.5683943662918175e-73
39,43,-7.0764601073048893e-71,-6.7117020611738756e-71,-2.4554164882070776e-76,-8.2686119765891265e-136,-1.3788186722643648e-70
39,44,-3.7989319154180369e-68,-3.6031149445257389e-68,-1.3181675472266812e-73,-2.3829970628665797e-130,-7.4020600416192479e-68
39,45,-2.0394213320137294e-65,-1.9342988090258125e-65,-7.0764601073048893e-71,-6.8677488044048335e-125,-3.9737272174996485e-65
39,46,-1.0948444094489565e-62,-1.0384103588710668e-62,-3.7989319154180369e-68,-1.9792711613192934e-119,-2.1332585672519385e-62
39,47,-5.877570573992432e-60,-5.574609612430093e-60,-2.0394213320137294e-65,-5.7042190120838604e-114,-1.1452200580635844e-59
39,48,5.877570573992432e-60,-2.9926774194340025e-57,-1.0948444094489565e-62,1.5968820920203118e-110,-2.9868107973041046e-57
40,1,-6.5897449767729588e-65,-1.8012587744538782e-59,3.5376434159342455e-62,5.7847987627232701e-115,-1.7977277207829207e-59
40,2,-1.2275046903628225e-67,-3.3552946312682539e-62,-3.5376434159342455e-62,-1.8400214286823204e-118,-6.892950322249403e-62
40,3,-2.2865342591764505e-70,-6.2500747934071101e-65,-6.5897449767729588e-65,-6.384574894977579e-124,-1.2839842635522661e-64
40,4,-4.2592414997960201e-73,-1.164232629800904e-67,-1.2275046903628225e-67,-2.2153435799260811e-129,-2.3917415794052265e-67
40,5,-7.9339017470565332e-76,-2.1686742336634297e-70,-2.2865342591764505e-70,-7.6868816763045314e-135,-4.455216426741627e-70
40,6,-1.4778874814908074e-78,-4.0396977471417834e-73,-4.2592414997960201e-73,-2.6672228380700171e-140,-8.2989540258126183e-73
40,7,-2.7529347823818962e-81,-7.5249466401854579e-76,-7.9339017470565332e-76,-9.2548291589449509e-146,-1.5458875916589816e-75
40,8,-5.1280290353384362e-84,-1.4017093723831767e-78,-1.4778874814908074e-78,-3.2112750962808447e-151,-2.8796019819030198e-78
40,9,-9.5522356561318952e-87,-2.6110340160211621e-81,-2.7529347823818962e-81,-1.1142601950708678e-156,-5.3639783506387146e-81
40,10,-1.7793426168511476e-89,-4.8637033946834027e-84,-5.1280290353384362e-84,-3.8663015316168492e-162,-9.9917502234480076e-84
40,11,-3.3144703105291279e-92,-9.0598630911375821e-87,-9.5522356561318952e-87,-1.3415437076105984e-167,-1.8612131891972585e-86
40,12,-6.1740292933691192e-95,-1.687625921430186e-89,-1.7793426168511476e-89,-4.6549383298538462e-173,-3.4669747123106266e-89
40,13,-1.1500672549181673e-97,-3.1436250438145098e-92,-3.3144703105291279e-92,-1.6151878415751242e-178,-6.4581068550161872e-92
40,14,-2.1422876827868862e-100,-5.8557872871038357e-95,-6.1740292933691192e-95,-5.6044389392673611e-184,-1.2029838003349783e-94
40,15,-3.9905462017062329e-103,-1.0907867278662065e-97,-1.1500672549181673e-97,-1.9446490999675697e-189,-2.2408579733305754e-97
40,16,-7.433389603041564e-106,-2.0318628859852711e-100,-2.1422876827868862e-100,-6.7476158862371944e-195,-4.1741580021617603e-100
40,17,-1.3846545860559382e-108,-3.7848524207115054e-103,-3.9905462017062329e-103,-2.3413128954195328e-200,-7.7754124689635994e-103
40,18,-2.5792652142183454e-111,-7.0502335297193784e-106,-7.433389603041564e-106,-8.1239746996248921e-206,-1.4483648925413084e-105
40,19,-4.8045260617856718e-114,-1.313282191706574e-108,-1.3846545860559382e-108,-2.8188870034954959e-211,-2.697941582288574e-108
40,20,-8.9496305192381136e-117,-2.4463162926211199e-111,-2.5792652142183454e-111,-9.7810791297057053e-217,-5.025590456469984e-111
40,21,-1.6670923500227624e-119,-4.5568754692141947e-114,-4.8045260617856718e-114,-3.3938752714433639e-222,-9.3614182019233661e-114
40,22,-3.1053761416066678e-122,-8.4883193986650553e-117,-8.9496305192381136e-117,-1.1776194840437136e-227,-1.7437980971664585e-116
40,23,-5.7878738737470827e-125,-1.5811616280640729e-119,-1.6670923500227624e-119,-4.0861479524823538e-233,-3.2482597659607091e-119
40,24,-1.8009980721823216e-125,-2.9470066297696834e-122,-3.1053761416066678e-122,-1.4178095398089965e-238,-6.0541837694485334e-122
40,25,-9.6106457670802658e-123,-9.1701259818358803e-123,-5.7878738737470827e-125,-1.5249965177114872e-239,-1.8838650487653616e-122
40,26,-5.1593858534089964e-120,-4.8934440193005364e-120,-1.8009980721823216e-125,-4.3953807679818816e-234,-1.0052847882690254e-119
40,27,-2.7697683990668565e-117,-2.6269999393909811e-117,-9.6106457670802658e-123,-1.266739749571601e-228,-5.3967779491036049e-117
40,28,-1.4869244523359335e-114,-1.4102805301270589e-114,-5.1593858534089964e-120,-3.6507180542419045e-223,-2.8972101418488458e-114
40,29,-7.9824158861058203e-112,-7.5709601048437332e-112,-2.7697683990668565e-117,-1.0521294777459296e-217,-1.5553403688633544e-111
40,30,-4.2852858649713597e-109,-4.0643996484849201e-109,-1.4869244523359335e-114,-3.0322156394840884e-212,-8.3497003827008029e-109
40,31,-2.3005159348421215e-106,-2.1819352200833321e-106,-7.9824158861058203e-112,-8.7387834661088766e-207,-4.4824591373413392e-106
40,32,-1.2350106231472826e-103,-1.1713516672541764e-103,-4.2852858649713597e-109,-2.518499524675333e-201,-2.4063665756873238e-103
40,33,-6.6300398801250353e-101,-6.2882926850905175e-101,-2.3005159348421215e-106,-7.2582641283983663e-196,-1.2918355570374901e-100
40,34,-3.5592753607275003e-98,-3.3758115516287905e-98,-1.2350106231472826e-103,-2.091816879115192e-190,-6.9350992624625221e-98
40,35,-1.9107639354415113e-95,-1.812273092683875e-95,-6.6300398801250353e-101,-6.0285734692831805e-185,-3.7230436581652665e-95
40,36,-1.0257758804695796e-92,-9.729019858591703e-93,-3.5592753607275003e-98,-1.7374225457975046e-179,-1.9986814256041105e-92
40,37,-5.5067825880333586e-90,-5.2229339932810397e-90,-1.9107639354415113e-95,-5.0072162478006691e-174,-1.0729735688953754e-89
40,38,-2.9562651110479761e-87,-2.8038836280183448e-87,-1.0257758804695796e-92,-1.4430694831769017e-168,-5.7601589968251255e-87
40,39,-1.5870434808505214e-84,-1.5052388962952541e-84,-5.5067825880333586e-90,-4.1588967406612994e-163,-3.0922878839283634e-84
40,40,-8.5198955962960783e-82,-8.0807352783092417e-82,-2.9562651110479761e-87,-1.198585535978856e-157,-1.660066043725643e-81
40,41,-4.5738268577798467e-79,-4.3380677179433724e-79,-1.5870434808505214e-84,-3.4542990043779964e-152,-8.9119104461580282e-79
